doi,pubmed_id,title,abstract,authors,journal,year
10.3390/genes16020206,40004535,Identification of the SbDUF966 Gene Family in Sorghum and Investigation of It Role in Response to Abiotic Stresses.,"BACKGROUND: Sorghum (Sorghum bicolor L.) is an adversity-tolerant crop, but the function of the DUF966 gene family in its growth, development, and stress tolerance is unclear.METHODS: The SbDUF966 gene was identified and analyzed using bioinformatics methods in this study. We also analyzed the expression pattern of SbDUF966 in different tissues and stress conditions using RNA-seq and RT-qPCR. We explored its post-transcriptional regulatory mechanism by combining it with miRNA analysis.RESULTS: A total of six SbDUF966 genes were identified and categorized into two groups (Group I and Group II). Gene expression analysis showed that SbDUF966 exhibited specific expression in different tissues and developmental stages, and the expression response to abiotic stresses such as low temperature, high temperature, salinity, and flooding varied over time. In addition, 12 sorghum miRNAs were predicted as potential regulators of SbDUF966.CONCLUSIONS: The SbDUF966 gene family likely regulates sorghum's growth, development, and stress tolerance.",,Genes,
10.1038/s41477-025-01937-7,40069576,Chromosomal inversion at the DG1 promoter drives double-grain spikelets and enhances grain yield in sorghum.,"The phenomenon of multiple-grain spikelets is frequently observed in gramineous crops. In the case of dual-floret spikelets, the upper fertile floret develops normally to form a single grain, while the lower sterile floret undergoes abortion. Here we elucidate the role of Double-Grain 1 (DG1), a gene encoding a homeobox-domain-containing protein, in regulating the lower floret meristem activity and double-grain spikelet trait in sorghum. A 35.7-kb paracentric inversion in the DG1 promoter region leads to increased DG1 expression, probably by reducing repressive histone modifications. This increase in DG1 expression transforms the degenerated lower floret into a fertile one. The use of the superior DG1 allele results in an increase of approximately 40.7% to 46.1% in grain number per panicle and a 10.1% to 14.3% increase in overall grain yield. Our findings shed light on the sorghum double-grain spikelet characteristic, offering valuable insights for high-yield breeding designs in cereals.",,Nature plants,
,,Genetic mapping of quantitative trait loci for panicle characteristics and seed weight in sorghum.,"RFLPs were utilized to determine the genetic location and inheritance of quantitative trait loci (QTL) controlling some morphological characters of the panicle in F2 plants from the cross CK60 × PI229828. An RFLP map (111 loci distributed among 10 linkage groups with an average of 12.9 cM between adjacent loci) was used. Interval mapping identified 25 QTL: 6 for panicle length, 3 for number of grain-bearing branches/panicle, 5 for length of grain-bearing branches, 2 for length of the sterile portion of the grain-bearing branch, 6 for peduncle diameter and 3 for 100-grain weight. The parent with the higher phenotypic mean for the trait contributed 64% of the alleles that increased the trait mean. QTL showed no evidence of epistasis. The phenotypic variation for each QTL ranged from 8% to 37%. Multiple models accounted for between 28% (100-grain weight) and 69% (panicle length) of phenotypic variation. Pleiotropy or linked QTL were evident for panicle morphology traits, and significant positive correlation coefficients corresponded to pleiotropic or closely linked QTL with the same direction of additive effects.",,Revista Brasileira de Genética,
10.1016/j.fcr.2019.107619,,Linkage disequilibrium mapping of high-throughput image-derived descriptors of plant architecture traits under field conditions,"Plant architectural traits are important factors in determining grain and biomass productivity of sorghum (Sorghum bicolor (L) Moench). However, collecting data on these architectural traits is labor-intensive and time-consuming, especially when using numerous lines in quantitative genetic studies or breeding programs. Therefore, we used the high-throughput field-based robotic platform PhenoBot 1.0 to collect whole canopy stereo images from a large association mapping panel under field conditions. These images were used to create a plot-based 3D reconstruction of the canopy from which phenotypic features were automatically extracted. These features included: plot-based plant height (PPH), plot-based plant width (PPW), plant surface area (PSA), and convex-hull volume (CHV). A small sub-set of sorghum lines were used to obtain ground-truth measurements to validate the image-derived descriptors, and determine their biological significance. PPH was highly correlated with manually measured plant height; PPW correlated with SinAL, defined as leaf length multiplied by the sine of its angle; PSA was associated with manually measured total plant surface area; and CHV was a function of both flag-leaf height and SinAL. Association mapping of PPH identified chromosomal regions containing known plant height genes, confirming the accuracy of the automatic feature extraction process. For the other phenotypic features, significant markers were identified within genomic regions that have been previously reported to control plant architectural characteristics in sorghum such as tiller number, shoot compactness, leaf length, surface area, and angle. The image processing method used in this study contributes new knowledge to the development of high-throughput phenotyping techniques and represents a novel tool for plant breeders.",,Field Crops Research,
10.1002/csc2.v60.1,,Impact of sorghum racial structure and diversity on genomic prediction of grain yield components,"Population structure is an important factor that affects the accuracy of estimated breeding values in genomic prediction. Natural sorghum [Sorghum bicolor (L.) Moench] populations exhibit population structure resulting from genetic and morphological differentiation due to evolutionary divergence. To study the impact of sorghum racial structure and diversity in genomic prediction, we conducted two cross-validation (CV) experiments: CV1, proportional sampling from races; and CV2, sampling from across race (AR) or within race (WR). A diversity panel with 389 individuals with 224,007 single nucleotide polymorphisms was used for genomic prediction. Genomic heritabilities for traits were positively correlated (0.63) with their mean prediction accuracy (r) from CV1, and within-subpopulation variance accounted for ∼80% of total genetic variance. The CV1 prediction accuracy ranged from 0.52–0.69, but r declined by 39 and 54% on average for WR and AR methods, respectively. As a predictor, race explained 30–50% of covariance for grain and panicle traits, but race was a bad predictor of plant height, as expected. Grain weight was consistently the best predicted trait across CV1 and CV2 methods except in AR. Difference in average r for WR and AR was greater in durra and caudatum, small in kafir, and nonexistent in guinea and mixed subgroups. We observed higher prevalence of minor alleles among guinea and mixed subgroups, highlighting contribution of allelic diversity towards prediction accuracy. Genomic prediction in sorghum will benefit from utilization of interracial diversity, and we emphasize the need for further investigations into the role of racial structure in genomic prediction.",,Crop Science,
10.1094/PHP-RS-15-0040,,Reaction of Sorghum Lines to Zonate Leaf Spot and Rough Leaf Spot,"Abundant, frequent rains along with humid and cloudy conditions during the early part of the 2015 growing season provided conducive conditions for an unusually severe outbreak of zonate leaf spot and rough leaf spot in a block of sorghum lines at the Texas A&M AgriLife Research Farm, Burleson County, near College Station, Texas. This afforded the opportunity to evaluate these lines for reaction to these diseases, which normally occur at trace levels in this area. Out of 181 sorghum lines, including a subset of the sorghum association panel, a total of 13 lines, including Dorado, Sureno, PI576434, PI656005, PI656034, PI656075, PI656024, and PI598070, were resistant to both diseases. These lines could be used in breeding programs to introgress the genes for resistance to both diseases into other adapted lines.",,Plant Health Progress,
10.1016/j.jcs.2015.06.018,,Nutritional composition of sorghum [sorghum bicolor (L.) Moench] genotypes cultivated without and with water stress,"The carbohydrates, proteins, lipids, fibers (Neutral Detergent Fiber – NDF) and ash contents of 100 sorghum genotypes were evaluated and superior materials for each nutrient were identified. The genotypes were grown in environments without (WoWS) and with post-flowering water stress (WthWS). Tocher analysis grouped data into 9 clusters showing great variability for the nutritional characteristics, which were not influenced by race or place of origin. The carbohydrates, proteins, lipids, fibers and ash contents had, respectively, the following variations: 55.2–75.2%; 8.6–18.9%; 1.7–4.9%; 9.3–25.2% and 1.1–2.4%, in both environments. The best results were identified in the genotypes BR007B, SC59 and SC1033 for carbohydrates, SC325, SC320 and SC124 for proteins, SC35, N268B and Lian Tang Ai for lipids, SC673, SC467 and (SN142) REDBINE SA386-60 (ASA N98) for fiber and SC224, SC566, SC467 and SC1356 for ash. The carbohydrate, protein and ash contents were lower and the fiber was higher in samples grown in the environment with water stress. Lipids were not affected by the water stress. The genotypes listed above have great potential to develop cultivars with high nutritional value, especially to arid and semi-arid regions and may contribute to food security.",,Journal of Cereal Science,
10.1016/j.indcrop.2010.01.001,,A sorghum diversity panel biofuel feedstock screen for genotypes with high hydrolysis yield potential,"The rate of hydrolysis among a genetically diverse panel of 381 field-grown sorghum (Sorghum bicolor L.) varieties was investigated. A high-throughput 96-well plate method was created to test large numbers of replicated sample biomass hydrolysis rates using Trichoderma viride cellulase. Analysis of the entire panel showed a wide range of hydrolysis rates, ranging from 0.6 μg/h/U cellulase to 2.7 μg/h/U cellulase, with an average rate of release of 1.5 μg/h/U cellulase. The detected hydrolysis rate is the hydrolysis yield potential (HYP) for each sorghum variety. Additionally, pretreatment with ammonium hydroxide increased the rate of hydrolysis by an average of 1.9 fold, yet did not correlate with non-pretreated hydrolysis yield potential. This study identifies specific sorghum varieties with high HYP and sets the stage for the genetic mapping of HYP genes.",,Industrial Crops and Products,
10.1016/j.foodchem.2025.143261,39938267,Nutritional and functional properties of decorticated and microwave heat moisture treated white sorghum meal with added non-tannin and tannin phenolic extract.,"Emerging technologies, particularly microwave energy, have proven to be more efficient for heat moisture treatment to enhance starch functionality. In a sorghum food system, interactions between starch-phenolics and protein-phenolics significantly influence the nutritional properties of the food. Microwave heat moisture treatment decreased the starch hydrolysis index of sorghum meals from 69.89 % to 54.33 % in samples without phenolic extracts. The hydrolysis index was further reduced from 59.27 to 35.99 % and 54.74 to 36.18 % in samples containing non-tannin and tannin phenolic extracts. The addition of phenolics led to increased resistant starch content, characterized by higher levels of slowly digestible starch and a lower glycaemic index. The interactions between phenolic compounds, protein, starch, and the α-amylase enzyme contribute to the increased resistant starch content. Specifically, phenolics and proteins form barriers around starch granules that hinder digestion. Furthermore, interactions between phenolics and amylose further decrease digestibility while inhibiting α-amylase activity.",,Food chemistry,
10.1038/s41598-025-89030-z,39915691,Sorghum yield prediction based on remote sensing and machine learning in conflict affected South Sudan.,"Sorghum cultivation plays a pivotal role in addressing food insecurity in South Sudan, but persistent conflict continues to impose challenges in the agriculture sector therefore understanding the impact of conflict on sorghum yield prediction is important for country food security. This research integrates various sources of data including sorghum yield from small scale farmers during four agricultural seasons (2018-2021), climate, remotely sensed data, and conflict occurrence probability to predict sorghum yield in South Sudan. We use five Machine Learning (ML) techniques, including Random Forest (RF), Decision Tree (DT), Extreme Gradient Boosting (XGboost), Support Vector Machine (SVM) and Artificial Neural Network (ANN) to predict 2021 end-of-season sorghum yield in conflict affected Upper Nile and Western Bahr El Gazal states. We computed correlations and the analysis revealed high variability in term of yield in the 2 states with an average sorghum yield of 366.03 kg/ha (SD = 292.29 kg/ha) and a strong positive correlation (0.75, p < 0.001) between cultivated land size and sorghum yield. During the training phase DT, RF, XGboost and ANN models showed high accuracy, with each having an R2 > 70%. DT and XGboost both had an accuracy close to 80% and less prediction error. Predicting 2021 sorghum yield, XGboost, DT and RF models yielded best combination of metrics with good accuracy. Our results reveal that adding conflict occurrence probability data to the models, while complex, had minimal impact on yield predictions. Further analysis revealed cultivated land size was the most significant predictor for all the models. This paper demonstrates that despite ongoing conflict, reasonably good end-of-season sorghum yield prediction with relevant food security planning implications could be done with ML, but challenges remain in generalizing these results due to limited crop data and regional variability in South Sudan.",,Scientific reports,
10.1186/s40104-024-01147-9,39910598,Sorghum surpasses wheat as a feed grain for broiler chickens following dietary crude protein reductions.,"BACKGROUND: Wheat and, to a lesser extent, sorghum are the dominant feed grains in Australian chicken-meat production. There is considerable local interest in the development of reduced-crude protein (CP) broiler diets in part because this would decrease the need to import soybean meal into the country. Maize is rarely included in Australian broiler diets, but birds appear better able to accommodate dietary CP reductions with maize than with wheat-based diets. Sorghum is more similar to maize than wheat and for this reason wheat- and sorghum-based diets, with standard and reduced-CP concentrations, were evaluated in broiler chickens in a direct comparison.RESULTS: Reducing dietary CP from 205 to 175 g/kg CP did not statistically influence weight gain and FCR in broilers offered sorghum-based diets from 14 to 35 d post-hatch. In contrast, the 30 g/kg CP reduction compromised weight gain by 10.1% (1,964 versus 2,187 g/bird) and FCR by 9.68% (1.575 versus 1.436), in broilers offered wheat-based diets. Consequently, treatment interactions (P ",,Journal of animal science and biotechnology,
10.1080/15427528.2018.1536006,,Heritability and quantitative trait loci of composition and structural characteristics in sorghum grain,"Breeding efforts in cereal crops directed toward developing or improving end-use products of grain require assessment of existing phenotypic variance and an understanding of the genetic control of grain quality traits. To this end, a grain sorghum [Sorghum bicolor (L.) Moench] mapping population consisting of 113 F2:7 recombinant inbred lines (RILs) derived from a cross between Sureño and RTx430 was evaluated in multiple environments for grain composition (fat, fiber, protein, starch) using near-infrared reflectance spectroscopy (NIRS), and size estimates of grain parts (embryo, vitreous endosperm, floury endosperm, kernel area) using an image-based phenotyping software system. Estimates of broad-sense heritability of grain compositional traits ranged from 0.11 to 0.90, whereas those of grain size ranged from 0.16 to 0.72. Composite interval mapping (CIM) was applied to a single nucleotide polymorphism (SNP)-based linkage map to identify marker-trait associations, and through these efforts, a total of 37 quantitative trait loci (QTL) for grain quality were identified across environments. Each QTL explained between 7 and 23% of the phenotypic variation for a given grain trait. Three of the five QTL that colocalized were for traits with significant negative correlation, which included grain protein content that was negatively correlated with grain starch content. In addition, several traits that were positively correlated (e.g. fat and fiber content) also revealed colocalized QTL. Finally, we compared the present study with previous studies identifying grain composition trait loci in an effort to identify genomic regions controlling grain traits across a diversity of environments and sorghum genotypes.",,Journal of Crop Improvement,
10.1016/j.jcs.2018.12.016,,Identification of sorghum grain mold resistance loci through genome wide association mapping,"Grain mold, caused by a consortium of pathogenic fungal species, is the most important disease of sorghum [Sorghum bicolor (L.) Moench]. Genome wide association study on 1425 diverse Ethiopian sorghum landraces identified a major grain mold resistance locus containing tightly linked and sequence related MYB transcription factor genes. The locus contains YELLOW SEED1 (Y1), a likely non-functional pseudo gene (Y2), and YELLOW SEED3 (Y3). SNPs and other sequence polymorphisms that alter the Y1 and Y3 genes correlated with susceptibility to grain mold and provided a strong genetic evidence. Accordingly, the expression of both Y1 and Y3 genes in the developing grain and glumes of a widely known susceptible sorghum line, RTx430, were severely reduced but significantly increased in the resistant line, RTx2911. In addition, the expression of flavonoid biosynthesis genes such as DIHYDROFLAVONOL 4-REDUCTASE 3 (DFR3) was significantly induced in the resistant line in response to inoculation by a mixture of spores from different molding fungi while the susceptible line displayed reduced expression. The data suggest that the MYB genes and their grain and glume specific expressions may determine the differential regulation of the flavonoid biosynthesis pathway genes, the synthesis of 3-Deoxyanthocynidins and ultimately responses to molding fungi. The study also suggested that resistance to grain mold may be negatively associated with grain functionality traits such as ‘injera’ making quality of sorghum.",,Journal of Cereal Science,
10.1007/s10681-014-1243-9,,QTL mapping for yield and yield-contributing traits in sorghum (Sorghum bicolor (L.) Moench) with genome-based SSR markers,"In recent years, sorghum (Sorghum bicolor (L.) Moench) has gained attention as a food, feed, and biofuel crop, but yield improvements have lagged behind those in other crops. Here, we investigated quantitative trait loci (QTLs) associated with yield and yield-related traits in sorghum. We measured eight morphological traits related to yield potential in an F2 and F2:3 population derived from a cross between African and Japanese sorghum landraces, and we developed a genetic linkage map of 137 sorghum genome-based simple sequence repeat markers. The total map length was 1,239.2 cM, with an average distance of 9.9 cM between adjacent markers. By using both single- and multiple-QTL approaches to identify the chromosomal regions controlling these traits, we identified a total of 52 QTLs associated with the eight traits (culm length, number of tillers, panicle length, culm diameter, leaf length, leaf width, grain weight/panicle, and 100-grain weight) using F2 phenotypic values while 25 QTLs were confirmed in the F2:3 population. The percentage phenotypic variation explained by individual QTLs ranged from 3.1 to 36.3 % in the F2 and 2.1 to 30.4 % in the F2:3 population. Most of the traits were significantly correlated with one another (P < 0.05). Ten QTLs had a significant association with more than one trait. A QTL for culm length was mapped to the same region of chromosome 7 as the dw3 gene for plant height. The major QTLs identified here are expected to provide useful information toward understanding the genetic mechanisms of important agronomic traits related to yield in sorghum.",,Euphytica,
10.2135/cropsci2016.03.0185,,Quantitative Trait Loci of Plant Attributes Related to Sorghum Grain Number Determination,"The genetic basis of grain number determination in sorghum [Sorghum bicolor (L.) Moench] was studied based on canopy growth traits. Traits were crop growth rate (CGR) around flowering, plant reproductive biomass partitioning (PR) to the panicle, and grain-set efficiency (EG) per unit of accumulated panicle biomass. Previous evidence has shown that these traits vary across commercial germplasm and that PR and EG are genotype-specific traits with low environmental effects. Our hypothesis was that PR and EG are highly heritable traits correlated to grain number (and yield) for which environmentally consistent quantitative trait loci (QTL) could be detected. Studied recombinant inbred lines (RILs) showed important variation in yield, grain number per square meter, time to anthesis, plant height, CGR, PR and EG, and growth environments created significant genotype × environment interactions for most. Variability in grain number per square meter was significantly correlated with PR (p < 0.001) and EG (p < 0.001) but not with CGR (p > 0.05). Heritability estimates for PR and EG were larger than estimates for CGR, grain number per square meter, or yield. A multitrait, multienvironment approach over CGR, PR, and EG identified 12 QTL (LOD ≥ 2.5), explaining 21 to 36% of observed trait variability. No QTL were detected for CGR, while two and one environmentally consistent QTL were found for PR and EG, respectively. Results highlighted relevant information that could be potentially exploited in breeding programs.",,Crop Science,
10.1094/CCHEM-03-16-0075-R,,Natural Variation and Genome-Wide Association Study of Antioxidants in a Diverse Sorghum Collection,"Consumption of polyphenol-rich food is associated with decreased risk of oxidative stress-related chronic diseases. Sorghum, a major food and feed cereal crop, has many polyphenol-containing accessions with high antioxidant activity in the grain. However, many of these polyphenol-containing accessions are not high-yielding or food-grade varieties. The natural variation in sorghum grain polyphenols can be used to develop high-yielding, health-promoting specialty food types through marker-assisted breeding. To identify new antioxidant-rich germplasm, we quantified antioxidant activity, total polyphenols, and condensed tannins in whole kernel flour in 266 accessions from the genetically and phenotypically diverse Sorghum Association Panel. Antioxidant activity, total polyphenols, and condensed tannins were in the ranges of 9.6–325.1 μmol of trolox equivalents (TE)/g, 0.8–18.8 g of gallic acid equivalents/kg, and 0–65.5 g of catechin equivalents/kg, respectively. Twenty-three accessions were rich sources of antioxidant activity, with PI534144 (SC84; 325.1 μmol of TE/g) and PI534117 (SC991; 237.0 μmol of TE/g) possessing the highest values. To identify quantitative trait loci associated with sorghum grain antioxidant traits, we conducted a genome-wide association study with 404,628 single nucleotide polymorphism markers. Many significant associations were identified, including two homologs of Arabidopsis (Arabidopsis thaliana) transparent testa (TT) genes TT10 and TT4. This study provides information that can help breeders incorporate health-promoting traits into elite breeding lines.",,Cereal Chemistry,
10.1017/S0021859617000685,,Identification and confirmation of greenbug resistance loci in an advanced mapping population of sorghum,"Greenbug infestations to sorghum can cause severe and above economic threshold damage in the Great Plains of the United States. The current study was conducted to identify quantitative trait loci (QTLs) and potential candidate genes residing within the QTL region responsible for greenbug resistance in an advanced mapping population. Inter-crossed populations are useful in detecting QTLs tightly linked to genetic markers with high resolution. In the current study, QTLs responsible for greenbug resistance in sorghum were mapped using an inter-cross population derived from two parents, BTx623 (greenbug-susceptible line) and PI 607900 (greenbug-resistant line). Molecular markers for 115 loci were used to construct a linkage map which eventually facilitated tagging portions of the sorghum genome regions responsible for greenbug resistance. The molecular genetic map covered all the chromosomes of sorghum with a total genome length of 963·0 cM. The advanced mapping population revealed and confirmed the location of greenbug resistance loci, which explained a high phenotypic variation from 72·9 to 80·9% of greenbug resistance. The loci for greenbug resistance were mapped to the region flanked by markers Starssbnm 93 and Starssbnm 102 on chromosome 9 with an increased allelic effect from the resistant parent. The locations of these loci were compared with a previous study on QTL analysis using an F2 mapping population. The results from the present study were in agreement with the findings in the F2 QTL analysis and identified QTLs had a better confidence interval. The markers/QTLs identified from the current study can be effectively utilized in marker-assisted selection and map-based cloning experiments.",,The Journal of Agricultural Science,
10.1111/pbr.12394,,Cold tolerance during juvenile development in sorghum: a comparative analysis by genomewide association and linkage mapping,"Improved cold tolerance during the juvenile phase is a major breeding goal to develop new sorghum cultivars suitable as an alternative energy crop in temperate regions. The objectives of this study were to identify marker-trait associations for cold tolerance in a sorghum diversity panel fingerprinted with 2620 single nucleotide polymorphism (SNP) markers and to detect quantitative trait loci (QTL) in two F2:3 populations. Traits of interest were dry matter growth rate (DMGR), leaf appearance rate (LAR), chlorophyll content (SPAD) and chlorophyll fluorescence (Fv′/Fm′ and ФPSII) in relation to temperature. The association panel comprised 194 genotypes, while the F2:3 populations consisted of 80 and 92 genotypes. All populations were tested under controlled conditions in a minimum of four temperature regimes ranging from 9.4°C to 20.8°C. QTL were identified for means across environments and regression parameters describing temperature effects. Several marker-trait associations for mean (m) DMGR, base temperature (Tb) of SPAD and ФPSII and temperature effect on LAR were validated by QTL detected in population 1 or 2. Promising QTL regions were found on chromosomes SBI-01, SBI-02, SBI-03, SBI-04, SBI-06 and SBI-09, among them genomic regions where candidate genes involved in the C-repeat binding pathway or encoding cold-shock proteins are located.",,Plant Breeding,
10.2135/cropsci2016.12.0988,,Quantitative Trait Loci Mapping of Agronomic and Yield Traits in Two Grain Sorghum Biparental Families,"The animal industry is a major sector of agriculture in the southeastern United States, but a large deficit exists in regional feed grains needed to support the industry. An increase in production of sorghum [Sorghum bicolor (L.) Moench], a water- and nutrient-use-efficient cereal, on marginal lands could lead to an alternative crop option for growers and reduce the current grain deficit. Quantitative trait locus (QTL) mapping of grain yield components in two sorghum biparental recombinant inbred line (RIL) populations was performed to better understand the genetic basis of grain yield and characterize these traits in a marginal environment. A more robust knowledge of the genetics underlying these complex traits could provide insights into molecular breeding strategies that aim to increase genetic gain. Specific yield traits investigated were grain number per primary panicle (GNP), 1000-grain weight (TGW), and grain yield per primary panicle (YPP). Two-year phenotyping in the South Carolina coastal plain revealed greater than threefold variation for both GNP and YPP, whereas TGW variation was just above twofold in both RIL families. There were 16 total yield trait QTL identified across both populations. Of the 16, eight QTL colocated with previously published QTL for yield-related traits, including a QTL on chromosome 1 that was significant for all three grain yield components. A novel QTL for TGW was identified on chromosome 5 that explained >21% of the phenotypic variance observed in one RIL population. This QTL and the seven additional novel QTL identified in this study provide new targets for grain yield improvement in sorghum.",,Crop Science,
10.2135/cropsci2015.02.0097,,"QTL Mapping for Grain Yield, Flowering Time, and Stay-Green Traits in Sorghum with Genotyping-by-Sequencing Markers","Molecular breeding can complement traditional breeding approaches to achieve genetic gains in a more efficient way. In the present study, genetic mapping was conducted in a sorghum recombinant inbred line (RIL) population developed from Tx436 (a non-stay-green high food quality inbred) × 00MN7645 (a stay-green high yield inbred) and evaluated in eight environments (location and year combination) in a hybrid background of Tx3042 (a non-stay-green A-line). Phenotyping was conducted for agronomic traits (grain yield and flowering time), physiological traits of stay-green (chlorophyll content [SPAD] and chlorophyll fluorescence [Fv/Fm] measured on the leaves), and green leaf area visual score (GLAVS). This population was genotyped with genotyping-by-sequencing (GBS) technology. Data processing resulted in 7144 high quality single nucleotide polymorphisms (SNPs) that were used in a genome-wide single marker scan with physical distance. A selected subset of 1414 SNPs was used for composite interval mapping (CIM) with genetic distance. These complementary methods revealed fifteen QTLs for the traits studied. In addition, QTL mapping for individual environments and year-wise combinations revealed 42 QTLs. A consistent QTL for grain yield under normal and stressed conditions was identified in chromosome 1 that explained 8 to 16% of the phenotypic variation. QTLs for flowering time were identified in chromosomes 2, 6, and 9 that explained 6 to 11% of the phenotypic variation. Stay-green QTLs in chromosomes 3 and 4 explained 8 to 24% of the phenotypic variation. These identified QTLs with flanking SNPs of known genomic positions could be used to improve grain yield, flowering time, and stay-green in sorghum molecular breeding programs.",,Crop Science,
10.1071/CP15239,,Identification and validation of QTLs controlling multiple traits in sorghum,"Sweet sorghum (Sorghum bicolor L. Moench) is a promising crop for biofuel and forage production, having strong resilience to multiple stresses and being capable of thriving on marginal land. The main goals in sweet sorghum improvement are to increase biomass and sugar yield. We validated quantitative trait loci (QTLs) controlling plant height, biomass, juice weight and Brix with 181 recombinant inbred lines derived from a cross between Shihong137, a dwarf grain sorghum, and L-Tian, a tall sweet sorghum, under four environments. Seven QTLs for plant height, stem and leaf fresh weight, stem fresh weight and juice weight could be repeatedly identified across four environments. However, three of those major QTLs, qPH7-2, qSLFW9 and qSFW9, had strong epistatic effect. Many QTLs related to biomass production were co-localised with previously known height QTLs, suggesting that plant height is a major trait regulating biomass production. However, qSFW1-2, qSLFW6-1, and qSLFW6-2 were mapped to positions with no known height QTL. We also identified and validated stable qBrix2 across environments. This study provided a genetic basis for integrated approaches, including plant height, to improve sweet sorghum biomass and sugar production.",,Crop and Pasture Science,
10.1007/s10681-017-2075-1,,QTL mapping of agronomically important traits in sorghum (Sorghum bicolor L.),"Sorghum is one of the most important cereal crops; it is used to produce feed, sugar, and biofuel. To investigate genetic tradeoffs between grain and stem sugar production, we evaluated plant height, Brix (the percentage of soluble solids in stalk juice), 100-grain weight and flowering time over 3 years in a recombinant inbred line (RIL) population consisting of 189 individuals derived from a cross between the sweet sorghum cultivar ‘Rio’ and grain sorghum ‘BTx623’. We constructed a genetic linkage map (total length, 1418.71 cM; average distance between markers, 11.26 cM), which consisted of 118 simple sequence repeat (SSR) and 8 insertion-deletion (INDEL) markers. A total of 14 QTLs were detected on chromosomes 1, 3, 6, 7, and 9, which included 6 QTLs for plant height; 4 for Brix; and 2 QTLs for each 100-grain weight and flowering time. Eight QTLs were detected at least in 2 years. These results will be useful for future QTL fine mapping and gene mining for these traits, and useful for the improvement of sorghum through molecular marker-assisted selection.",,Euphytica,
10.1016/j.jspr.2016.08.002,,Identification of genomic region associated with rice weevil resistance in sorghum [Sorghum bicolor (L.) Moench],"The rice weevil Sitophilus oryzae (L.) is an important pest of stored sorghum (Sorghum bicolor L. Moench). Quantitative trait loci (QTL) associated with rice weevil resistance was analyzed using a F10 recombinant inbred line (RIL) population derived from the cross 654 (susceptible) × LTR108 (resistant). Grain weight losses (GWL), flour production (FP), and percentage kernels damaged (PKD) were evaluated across two trails. A total of 21 QTLs for GWL, FP, and PKD were identified. The phenotypic variation explained by individual QTL varied from 4.14% to 15.51%. Both parents contributed resistance alleles. Several main effect QTLs affecting GWL, FP, and PKD were mapped to the same regions on chromosome 2. The identification of genomic regions associated with rice weevil resistance will be useful to understand the resistance mechanism and improve rice weevil resistance of sorghum by marker-aided approaches.",,Journal of Stored Products Research,
10.1007/s10681-016-1717-z,,Seed dormancy QTL identification across a Sorghum bicolor segregating population,"Pre-harvest sprouting (PHS) in Sorghum bicolor is one of the main constrains for its production in the central region of Argentina, as grain maturation often coincides with rainy or high environmental humidity conditions. The obtention of more dormant genotypes with higher PHS resistance has always been a desirable trait for breeders but the typical quantitative nature of seed dormancy makes its manipulation difficult through classical breeding. Dissecting this quantitative variability into quantitative trait loci (QTL) is a main concern especially in cereal species. In this work, a sorghum segregating population including 190 families was genotyped with microsatellite markers and the SbABI5 candidate gene. A genetic map encompassing 96 markers and a total length of 1331 cM was built. Seed dormancy was phenotyped in F3 and F4 panicles in two contrasting Argentinean environments (Castelar and Manfredi). Six seed dormancy QTL for mature grains were identified (qGI-1, qGI-3, qGI-4, qGI-6, qGI-7 and qGI-9) with the aid of QTL Cartographer and QTLNetwork, three of them (qGI-3, qGI-7 and qGI-9) being co-localised by both approaches. No epistasis was detected for the identified QTL but QTL-by-environment interaction was significant for qGI-7 and qGI-9. Interestingly, seed dormancy candidate genes SbABI3/VP1 and SbGA20ox3 were located within qGI-3, which makes them noteworthy candidate genes for this QTL.",,Euphytica,
